Bowler,Team,BowlType,Start Date,Ground,Host Country,year,Inn,Runs,Balls,Wickets,Matches,Runs_grouped,Balls_grouped,Wickets_grouped,run_diff,ball_diff,wickets_diff,AveforWicket,AveWicket,Home,HomeorAway,Period
SA Thomson,NZ,Spin,1990-02-22,Auckland,New Zealand,1990,2,122,165,2,1,382,711,6,260,546,4,63.666666666666664,>30,NZ,Home,Upto 2014
SA Thomson,NZ,Spin,1991-02-22,Hamilton,New Zealand,1991,2,28,84,1,1,304,672,6,276,588,5,50.666666666666664,>30,NZ,Home,Upto 2014
SA Thomson,NZ,Spin,1991-03-01,Auckland,New Zealand,1991,2,85,187,3,1,346,733,6,261,546,3,57.666666666666664,>30,NZ,Home,Upto 2014
SA Thomson,NZ,Spin,1992-01-18,Christchurch,New Zealand,1992,1,47,90,0,1,362,1021,13,315,931,13,27.846153846153847,<=30,NZ,Home,Upto 2014
SA Thomson,NZ,Spin,1994-02-10,Auckland,New Zealand,1994,1,17,24,1,1,96,126,4,79,102,3,24.0,<=30,NZ,Home,Upto 2014
SA Thomson,NZ,Spin,1994-02-17,Wellington,New Zealand,1994,1,80,102,1,1,228,416,2,148,314,1,114.0,>30,NZ,Home,Upto 2014
SA Thomson,NZ,Spin,1994-02-24,Christchurch,New Zealand,1994,2,32,60,1,1,187,378,5,155,318,4,37.4,>30,NZ,Home,Upto 2014
SA Thomson,NZ,Spin,1994-03-19,Hamilton,New Zealand,1994,2,85,132,2,1,491,1160,14,406,1028,12,35.07142857142857,>30,NZ,Home,Upto 2014
SA Thomson,NZ,Spin,1994-06-02,Nottingham,England,1994,1,73,228,1,1,324,936,7,251,708,6,46.285714285714285,>30,ENG,Away,Upto 2014
SA Thomson,NZ,Spin,1994-06-16,Lord's,England,1994,2,67,204,1,1,425,1219,7,358,1015,6,60.714285714285715,>30,ENG,Away,Upto 2014
SA Thomson,NZ,Spin,1994-06-30,Manchester,England,1994,1,23,42,0,1,174,423,5,151,381,5,34.8,>30,ENG,Away,Upto 2014
SA Thomson,NZ,Spin,1994-11-25,Johannesburg,South Africa,1994,1,18,66,0,1,233,640,10,215,574,10,23.3,<=30,SA,Away,Upto 2014
SA Thomson,NZ,Spin,1994-12-26,Durban,South Africa,1994,1,10,12,0,1,116,208,3,106,196,3,38.666666666666664,>30,SA,Away,Upto 2014
SA Thomson,NZ,Spin,1995-01-02,Cape Town,South Africa,1995,2,98,258,4,1,383,1034,9,285,776,5,42.55555555555556,>30,SA,Away,Upto 2014
SA Thomson,NZ,Spin,1995-02-03,Christchurch,New Zealand,1995,1,61,108,2,1,170,372,2,109,264,0,85.0,>30,NZ,Home,Upto 2014
SA Thomson,NZ,Spin,1995-03-11,Napier,New Zealand,1995,1,10,36,0,1,74,252,5,64,216,5,14.8,<=30,NZ,Home,Upto 2014
SA Thomson,NZ,Spin,1995-10-18,Bengaluru,India,1995,2,78,138,0,1,388,811,15,310,673,15,25.866666666666667,<=30,IND,Away,Upto 2014
SA Thomson,NZ,Spin,1995-10-25,Chennai,India,1995,1,19,54,0,1,69,157,0,50,103,0,inf,>30,IND,Away,Upto 2014
SB Bangar,IND,Pace,2001-12-03,Mohali,India,2001,1,17,30,0,1,398,794,9,381,764,9,44.22222222222222,>30,IND,Home,Upto 2014
SB Bangar,IND,Pace,2002-02-21,Nagpur,India,2002,1,20,48,0,1,439,839,7,419,791,7,62.714285714285715,>30,IND,Home,Upto 2014
SB Bangar,IND,Pace,2002-02-28,Delhi,India,2002,1,25,42,0,1,446,889,10,421,847,10,44.6,>30,IND,Home,Upto 2014
SB Bangar,IND,Pace,2002-04-11,Georgetown,West Indies,2002,1,63,162,1,1,506,1071,12,443,909,11,42.166666666666664,>30,WI,Away,Upto 2014
SB Bangar,IND,Pace,2002-04-19,Port of Spain,West Indies,2002,1,11,12,0,1,849,1915,33,838,1903,33,25.727272727272727,<=30,WI,Away,Upto 2014
SB Bangar,IND,Pace,2002-08-22,Leeds,England,2002,2,63,102,2,1,769,1387,15,706,1285,13,51.266666666666666,>30,ENG,Away,Upto 2014
SB Bangar,IND,Pace,2002-09-05,The Oval,England,2002,2,54,156,2,1,664,1200,10,610,1044,8,66.4,>30,ENG,Away,Upto 2014
SB Bangar,IND,Pace,2002-10-09,Wankhede,India,2002,1,20,36,0,1,351,798,10,331,762,10,35.1,>30,IND,Home,Upto 2014
SB Bangar,IND,Pace,2002-10-17,Chennai,India,2002,1,29,36,0,1,288,754,13,259,718,13,22.153846153846153,<=30,IND,Home,Upto 2014
SB Bangar,IND,Pace,2002-10-30,Eden Gardens,India,2002,1,14,36,0,1,701,1322,15,687,1286,15,46.733333333333334,>30,IND,Home,Upto 2014
SB Bangar,IND,Pace,2002-12-12,Wellington,New Zealand,2002,1,23,90,2,1,505,1071,28,482,981,26,18.035714285714285,<=30,NZ,Away,Upto 2014
SB Bangar,IND,Pace,2002-12-19,Hamilton,New Zealand,2002,1,4,12,0,1,426,959,32,422,947,32,13.3125,<=30,NZ,Away,Upto 2014
SB Doull,NZ,Pace,1992-11-01,Bulawayo,Zimbabwe,1992,2,37,114,1,1,481,878,7,444,764,6,68.71428571428571,>30,ZIM,Away,Upto 2014
SB Doull,NZ,Pace,1993-11-26,Hobart,Australia,1993,1,99,126,1,1,577,1014,7,478,888,6,82.42857142857143,>30,AUS,Away,Upto 2014
SB Doull,NZ,Pace,1993-12-03,Brisbane,Australia,1993,1,105,198,2,1,683,1440,13,578,1242,11,52.53846153846154,>30,AUS,Away,Upto 2014
SB Doull,NZ,Pace,1994-02-10,Auckland,New Zealand,1994,2,114,186,7,1,582,1070,31,468,884,24,18.774193548387096,<=30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1994-02-17,Wellington,New Zealand,1994,1,112,162,0,1,832,1382,22,720,1220,22,37.81818181818182,>30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1994-02-24,Christchurch,New Zealand,1994,2,106,180,5,1,835,1575,27,729,1395,22,30.925925925925927,>30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1994-11-25,Johannesburg,South Africa,1994,2,103,216,6,1,787,1709,30,684,1493,24,26.233333333333334,<=30,SA,Away,Upto 2014
SB Doull,NZ,Pace,1994-12-26,Durban,South Africa,1994,2,99,269,6,1,610,1681,28,511,1412,22,21.785714285714285,<=30,SA,Away,Upto 2014
SB Doull,NZ,Pace,1995-01-02,Cape Town,South Africa,1995,1,55,206,2,1,639,1598,22,584,1392,20,29.045454545454547,<=30,SA,Away,Upto 2014
SB Doull,NZ,Pace,1995-02-03,Christchurch,New Zealand,1995,1,85,132,1,1,515,1143,17,430,1011,16,30.294117647058822,>30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1995-02-10,Wellington,New Zealand,1995,1,162,224,2,1,598,1142,20,436,918,18,29.9,<=30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1996-11-21,Lahore,Pakistan,1996,2,85,192,8,1,507,953,23,422,761,15,22.043478260869566,<=30,PAK,Away,Upto 2014
SB Doull,NZ,Pace,1996-11-28,Rawalpindi,Pakistan,1996,1,86,186,2,1,614,1126,22,528,940,20,27.90909090909091,<=30,PAK,Away,Upto 2014
SB Doull,NZ,Pace,1997-01-24,Auckland,New Zealand,1997,1,118,234,2,1,815,1797,20,697,1563,18,40.75,>30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1997-02-06,Wellington,New Zealand,1997,1,75,168,5,1,457,1115,23,382,947,18,19.869565217391305,<=30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1997-02-14,Christchurch,New Zealand,1997,2,106,232,2,1,695,1595,19,589,1363,17,36.578947368421055,>30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1997-03-07,Dunedin,New Zealand,1997,2,140,251,8,1,739,1295,21,599,1044,13,35.19047619047619,>30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1997-03-14,Hamilton,New Zealand,1997,2,53,168,4,1,399,988,18,346,820,14,22.166666666666668,<=30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1997-11-07,Brisbane,Australia,1997,2,114,294,4,1,809,1711,25,695,1417,21,32.36,>30,AUS,Away,Upto 2014
SB Doull,NZ,Pace,1997-11-20,W.A.C.A,Australia,1997,1,78,126,1,1,605,1158,21,527,1032,20,28.80952380952381,<=30,AUS,Away,Upto 2014
SB Doull,NZ,Pace,1997-11-27,Hobart,Australia,1997,2,115,246,3,1,691,1411,18,576,1165,15,38.388888888888886,>30,AUS,Away,Upto 2014
SB Doull,NZ,Pace,1998-02-19,Wellington,New Zealand,1998,2,65,180,3,1,429,1062,17,364,882,14,25.235294117647058,<=30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1998-02-26,Auckland,New Zealand,1998,2,85,238,8,1,557,1155,25,472,917,17,22.28,<=30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1998-05-27,Colombo (RPS),Sri Lanka,1998,2,58,92,0,1,355,626,8,297,534,8,44.375,>30,SL,Away,Upto 2014
SB Doull,NZ,Pace,1998-12-26,Wellington,New Zealand,1998,2,114,294,9,1,632,1417,22,518,1123,13,28.727272727272727,<=30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1999-01-02,Hamilton,New Zealand,1999,2,81,240,3,1,1002,1896,23,921,1656,20,43.56521739130435,>30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1999-02-27,Auckland,New Zealand,1999,1,90,198,1,1,841,1949,13,751,1751,12,64.6923076923077,>30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1999-03-11,Christchurch,New Zealand,1999,1,48,155,0,1,581,1404,8,533,1249,8,72.625,>30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1999-03-18,Wellington,New Zealand,1999,1,77,144,0,1,742,1762,20,665,1618,20,37.1,>30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,1999-07-01,Birmingham,England,1999,2,65,114,1,1,580,1146,27,515,1032,26,21.48148148148148,<=30,ENG,Away,Upto 2014
SB Doull,NZ,Pace,2000-03-11,Auckland,New Zealand,2000,2,29,114,0,1,234,565,12,205,451,12,19.5,<=30,NZ,Home,Upto 2014
SB Doull,NZ,Pace,2000-03-24,Wellington,New Zealand,2000,2,113,174,1,1,802,1476,20,689,1302,19,40.1,>30,NZ,Home,Upto 2014
SB Joshi,IND,Spin,1996-10-10,Delhi,India,1996,2,88,258,2,1,528,1278,19,440,1020,17,27.789473684210527,<=30,IND,Home,Upto 2014
SB Joshi,IND,Spin,1996-11-20,Ahmedabad,India,1996,2,71,192,5,1,390,956,20,319,764,15,19.5,<=30,IND,Home,Upto 2014
SB Joshi,IND,Spin,1996-11-27,Eden Gardens,India,1996,2,98,138,0,1,508,781,6,410,643,6,84.66666666666667,>30,IND,Home,Upto 2014
SB Joshi,IND,Spin,1996-12-08,Kanpur,India,1996,2,79,219,3,1,503,1168,19,424,949,16,26.473684210526315,<=30,IND,Home,Upto 2014
SB Joshi,IND,Spin,1997-03-06,Kingston,West Indies,1997,2,108,198,1,1,464,982,9,356,784,8,51.55555555555556,>30,WI,Away,Upto 2014
SB Joshi,IND,Spin,1997-03-14,Port of Spain,West Indies,1997,2,136,351,6,1,443,1095,13,307,744,7,34.07692307692308,>30,WI,Away,Upto 2014
SB Joshi,IND,Spin,1997-04-04,St John's,West Indies,1997,1,76,142,3,1,268,532,5,192,390,2,53.6,>30,WI,Away,Upto 2014
SB Joshi,IND,Spin,1997-04-17,Georgetown,West Indies,1997,1,11,30,1,1,131,336,6,120,306,5,21.833333333333332,<=30,WI,Away,Upto 2014
SB Joshi,IND,Spin,1999-01-28,Chennai,India,1999,2,78,210,1,1,572,1226,24,494,1016,23,23.833333333333332,<=30,IND,Home,Upto 2014
SB Joshi,IND,Spin,1999-10-10,Mohali,India,1999,2,60,270,3,1,393,1249,10,333,979,7,39.3,>30,IND,Home,Upto 2014
SB Joshi,IND,Spin,1999-10-22,Kanpur,India,1999,2,90,240,2,1,568,1375,24,478,1135,22,23.666666666666668,<=30,IND,Home,Upto 2014
SB Joshi,IND,Spin,2000-11-10,Dhaka,Bangladesh,2000,2,169,381,8,1,558,1251,19,389,870,11,29.36842105263158,<=30,BAN,Away,Upto 2014
SB Joshi,IND,Spin,2000-11-18,Delhi,India,2000,2,184,426,4,1,622,1309,9,438,883,5,69.11111111111111,>30,IND,Home,Upto 2014
SB Joshi,IND,Spin,2000-11-25,Nagpur,India,2000,2,222,396,2,1,810,1427,12,588,1031,10,67.5,>30,IND,Home,Upto 2014
SB O'Connor,NZ,Pace,1997-09-18,Harare,Zimbabwe,1997,2,177,312,4,1,808,1794,25,631,1482,21,32.32,>30,ZIM,Away,Upto 2014
SB O'Connor,NZ,Pace,1997-09-25,Bulawayo,Zimbabwe,1997,2,114,192,3,1,606,1326,9,492,1134,6,67.33333333333333,>30,ZIM,Away,Upto 2014
SB O'Connor,NZ,Pace,1997-11-20,W.A.C.A,Australia,1997,1,109,190,3,1,605,1158,21,496,968,18,28.80952380952381,<=30,AUS,Away,Upto 2014
SB O'Connor,NZ,Pace,1997-11-27,Hobart,Australia,1997,2,133,258,4,1,691,1411,18,558,1153,14,38.388888888888886,>30,AUS,Away,Upto 2014
SB O'Connor,NZ,Pace,1998-02-19,Wellington,New Zealand,1998,2,91,195,4,1,429,1062,17,338,867,13,25.235294117647058,<=30,NZ,Home,Upto 2014
SB O'Connor,NZ,Pace,1998-06-03,Galle,Sri Lanka,1998,1,13,24,0,1,157,358,1,144,334,1,157.0,>30,SL,Away,Upto 2014
SB O'Connor,NZ,Pace,1999-03-18,Wellington,New Zealand,1999,2,98,169,1,1,742,1762,20,644,1593,19,37.1,>30,NZ,Home,Upto 2014
SB O'Connor,NZ,Pace,1999-08-19,The Oval,England,1999,2,62,144,3,1,501,1268,29,439,1124,26,17.275862068965516,<=30,ENG,Away,Upto 2014
SB O'Connor,NZ,Pace,1999-10-10,Mohali,India,1999,2,93,150,2,1,577,1368,20,484,1218,18,28.85,<=30,IND,Away,Upto 2014
SB O'Connor,NZ,Pace,1999-12-26,Wellington,New Zealand,1999,2,75,210,0,1,571,1324,20,496,1114,20,28.55,<=30,NZ,Home,Upto 2014
SB O'Connor,NZ,Pace,2000-03-24,Wellington,New Zealand,2000,2,120,222,4,1,802,1476,20,682,1254,16,40.1,>30,NZ,Home,Upto 2014
SB O'Connor,NZ,Pace,2000-03-31,Hamilton,New Zealand,2000,2,104,161,7,1,633,1061,24,529,900,17,26.375,<=30,NZ,Home,Upto 2014
SB O'Connor,NZ,Pace,2000-09-12,Bulawayo,Zimbabwe,2000,2,71,234,2,1,470,1291,13,399,1057,11,36.15384615384615,>30,ZIM,Away,Upto 2014
SB O'Connor,NZ,Pace,2000-09-19,Harare,Zimbabwe,2000,2,116,438,7,1,838,2129,25,722,1691,18,33.52,>30,ZIM,Away,Upto 2014
SB O'Connor,NZ,Pace,2000-11-17,Bloemfontein,South Africa,2000,2,115,222,4,1,906,1955,31,791,1733,27,29.225806451612904,<=30,SA,Away,Upto 2014
SB O'Connor,NZ,Pace,2000-11-30,Gqeberha,South Africa,2000,2,77,208,3,1,698,1864,30,621,1656,27,23.266666666666666,<=30,SA,Away,Upto 2014
SB O'Connor,NZ,Pace,2000-12-08,Johannesburg,South Africa,2000,1,52,90,1,1,417,1127,13,365,1037,12,32.07692307692308,>30,SA,Away,Upto 2014
SB O'Connor,NZ,Pace,2000-12-26,Wellington,New Zealand,2000,2,37,144,1,1,550,1397,13,513,1253,12,42.30769230769231,>30,NZ,Home,Upto 2014
SB O'Connor,NZ,Pace,2001-11-08,Brisbane,Australia,2001,1,67,104,0,1,871,1428,20,804,1324,20,43.55,>30,AUS,Away,Upto 2014
SB Styris,NZ,Pace,2002-06-28,St George's,West Indies,2002,1,88,150,2,1,623,1356,15,535,1206,13,41.53333333333333,>30,WI,Away,Upto 2014
SB Styris,NZ,Pace,2002-12-12,Wellington,New Zealand,2002,2,44,60,3,1,505,1071,28,461,1011,25,18.035714285714285,<=30,NZ,Home,Upto 2014
SB Styris,NZ,Pace,2002-12-19,Hamilton,New Zealand,2002,1,10,12,0,1,426,959,32,416,947,32,13.3125,<=30,NZ,Home,Upto 2014
SB Styris,NZ,Pace,2003-04-25,Colombo (PSS),Sri Lanka,2003,1,28,18,0,1,412,858,7,384,840,7,58.857142857142854,>30,SL,Away,Upto 2014
SB Styris,NZ,Pace,2003-10-08,Ahmedabad,India,2003,1,83,156,1,1,553,1086,9,470,930,8,61.44444444444444,>30,IND,Away,Upto 2014
SB Styris,NZ,Pace,2003-10-16,Mohali,India,2003,2,44,138,1,1,470,1014,9,426,876,8,52.22222222222222,>30,IND,Away,Upto 2014
SB Styris,NZ,Pace,2003-12-19,Hamilton,New Zealand,2003,1,27,72,0,1,863,1591,23,836,1519,23,37.52173913043478,>30,NZ,Home,Upto 2014
SB Styris,NZ,Pace,2003-12-26,Wellington,New Zealand,2003,2,27,48,0,1,696,1646,29,669,1598,29,24.0,<=30,NZ,Home,Upto 2014
SB Styris,NZ,Pace,2004-03-10,Hamilton,New Zealand,2004,2,75,174,2,1,760,1661,15,685,1487,13,50.666666666666664,>30,NZ,Home,Upto 2014
SB Styris,NZ,Pace,2004-03-18,Auckland,New Zealand,2004,2,76,162,0,1,1016,1973,29,940,1811,29,35.03448275862069,>30,NZ,Home,Upto 2014
SB Styris,NZ,Pace,2004-03-26,Wellington,New Zealand,2004,2,70,114,1,1,820,1651,25,750,1537,24,32.8,>30,NZ,Home,Upto 2014
SB Styris,NZ,Pace,2004-05-20,Lord's,England,2004,2,48,105,2,1,1118,2072,26,1070,1967,24,43.0,>30,ENG,Away,Upto 2014
SB Styris,NZ,Pace,2004-06-03,Leeds,England,2004,1,88,162,3,1,915,1695,27,827,1533,24,33.888888888888886,>30,ENG,Away,Upto 2014
SB Styris,NZ,Pace,2004-06-10,Nottingham,England,2004,2,88,150,1,1,1015,1836,30,927,1686,29,33.833333333333336,>30,ENG,Away,Upto 2014
SB Styris,NZ,Pace,2004-10-19,Dhaka,Bangladesh,2004,1,4,12,0,1,301,659,9,297,647,9,33.44444444444444,>30,BAN,Away,Upto 2014
SB Styris,NZ,Pace,2004-11-18,Brisbane,Australia,2004,1,33,48,0,1,723,1283,17,690,1235,17,42.529411764705884,>30,AUS,Away,Upto 2014
SB Styris,NZ,Pace,2005-08-07,Harare,Zimbabwe,2005,2,12,54,0,1,432,774,20,420,720,20,21.6,<=30,ZIM,Away,Upto 2014
SB Styris,NZ,Pace,2005-08-15,Bulawayo,Zimbabwe,2005,2,29,42,0,1,584,919,19,555,877,19,30.736842105263158,>30,ZIM,Away,Upto 2014
SB Styris,NZ,Pace,2006-03-09,Auckland,New Zealand,2006,1,23,42,2,1,867,1612,27,844,1570,25,32.111111111111114,>30,NZ,Home,Upto 2014
SB Styris,NZ,Pace,2006-03-25,Napier,New Zealand,2006,1,27,79,0,1,242,421,3,215,342,3,80.66666666666667,>30,NZ,Home,Upto 2014
SB Styris,NZ,Pace,2006-04-15,Centurion,South Africa,2006,1,3,12,1,1,858,1550,38,855,1538,37,22.57894736842105,<=30,SA,Away,Upto 2014
SB Styris,NZ,Pace,2006-04-27,Cape Town,South Africa,2006,1,33,60,0,1,739,1386,13,706,1326,13,56.84615384615385,>30,SA,Away,Upto 2014
SB Styris,NZ,Pace,2006-05-05,Johannesburg,South Africa,2006,2,13,30,1,1,757,1280,36,744,1250,35,21.02777777777778,<=30,SA,Away,Upto 2014
SB Styris,NZ,Pace,2007-11-08,Johannesburg,South Africa,2007,1,25,36,0,1,740,1372,29,715,1336,29,25.517241379310345,<=30,SA,Away,Upto 2014
SB Styris,NZ,Pace,2007-11-16,Centurion,South Africa,2007,1,17,24,0,1,609,994,26,592,970,26,23.423076923076923,<=30,SA,Away,Upto 2014
SC Cook,SA,Pace,2016-11-03,W.A.C.A,Australia,2016,1,16,12,0,1,937,1726,29,921,1714,29,32.310344827586206,>30,AUS,Away,After 1965
SC Ganguly,IND,Pace,1996-06-20,Lord's,England,1996,2,54,108,3,1,826,2028,26,772,1920,23,31.76923076923077,>30,ENG,Away,Upto 2014
SC Ganguly,IND,Pace,1996-07-04,Nottingham,England,1996,1,71,119,3,1,859,1781,24,788,1662,21,35.791666666666664,>30,ENG,Away,Upto 2014
SC Ganguly,IND,Pace,1996-11-27,Eden Gardens,India,1996,1,10,18,0,1,704,1315,23,694,1297,23,30.608695652173914,>30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,1996-12-26,Durban,South Africa,1996,2,20,66,1,1,537,1172,37,517,1106,36,14.513513513513514,<=30,SA,Away,Upto 2014
SC Ganguly,IND,Pace,1997-01-02,Cape Town,South Africa,1997,2,29,66,0,1,897,1609,22,868,1543,22,40.77272727272727,>30,SA,Away,Upto 2014
SC Ganguly,IND,Pace,1997-01-16,Johannesburg,South Africa,1997,2,36,84,2,1,895,1774,26,859,1690,24,34.42307692307692,>30,SA,Away,Upto 2014
SC Ganguly,IND,Pace,1997-03-06,Kingston,West Indies,1997,1,17,42,0,1,612,1409,17,595,1367,17,36.0,>30,WI,Away,Upto 2014
SC Ganguly,IND,Pace,1997-03-14,Port of Spain,West Indies,1997,2,9,48,1,1,527,1480,12,518,1432,11,43.916666666666664,>30,WI,Away,Upto 2014
SC Ganguly,IND,Pace,1997-03-27,Bridgetown,West Indies,1997,1,9,12,0,1,738,1569,38,729,1557,38,19.42105263157895,<=30,WI,Away,Upto 2014
SC Ganguly,IND,Pace,1997-04-04,St John's,West Indies,1997,1,24,18,0,1,268,546,4,244,528,4,67.0,>30,WI,Away,Upto 2014
SC Ganguly,IND,Pace,1997-08-02,Colombo (RPS),Sri Lanka,1997,1,53,54,2,1,398,549,5,345,495,3,79.6,>30,SL,Away,Upto 2014
SC Ganguly,IND,Pace,1997-08-09,Colombo (SSC),Sri Lanka,1997,2,41,42,1,1,927,1577,19,886,1535,18,48.78947368421053,>30,SL,Away,Upto 2014
SC Ganguly,IND,Pace,1997-11-19,Mohali,India,1997,2,0,24,0,1,565,1196,16,565,1172,16,35.3125,>30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,1997-12-03,Wankhede,India,1997,1,19,18,0,1,639,1269,12,620,1251,12,53.25,>30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,1998-03-18,Eden Gardens,India,1998,2,37,106,3,1,398,718,11,361,612,8,36.18181818181818,>30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,1998-03-25,Bengaluru,India,1998,1,10,12,0,1,319,612,10,309,600,10,31.9,>30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,1998-10-07,Harare,Zimbabwe,1998,2,31,54,1,1,643,1431,26,612,1377,25,24.73076923076923,<=30,ZIM,Away,Upto 2014
SC Ganguly,IND,Pace,1998-12-26,Wellington,New Zealand,1998,1,13,36,0,1,632,1417,22,619,1381,22,28.727272727272727,<=30,NZ,Away,Upto 2014
SC Ganguly,IND,Pace,1999-01-02,Hamilton,New Zealand,1999,2,52,66,0,1,1002,1896,23,950,1830,23,43.56521739130435,>30,NZ,Away,Upto 2014
SC Ganguly,IND,Pace,1999-02-16,Eden Gardens,India,1999,1,9,30,0,1,539,1227,30,530,1197,30,17.966666666666665,<=30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,1999-02-24,Colombo (SSC),Sri Lanka,1999,1,0,6,0,1,790,1434,9,790,1428,9,87.77777777777777,>30,SL,Away,Upto 2014
SC Ganguly,IND,Pace,1999-10-10,Mohali,India,1999,1,1,6,0,1,577,1368,20,576,1362,20,28.85,<=30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,1999-10-22,Kanpur,India,1999,2,17,30,1,1,214,642,8,197,612,7,26.75,<=30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,1999-10-29,Ahmedabad,India,1999,2,22,36,0,1,649,1266,11,627,1230,11,59.0,>30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,1999-12-10,Adelaide,Australia,1999,1,34,42,1,1,755,1459,27,721,1417,26,27.962962962962962,<=30,AUS,Away,Upto 2014
SC Ganguly,IND,Pace,1999-12-26,Melbourne,Australia,1999,1,10,12,0,1,715,1451,26,705,1439,26,27.5,<=30,AUS,Away,Upto 2014
SC Ganguly,IND,Pace,2000-01-02,Sydney,Australia,2000,1,46,72,1,1,643,1127,22,597,1055,21,29.227272727272727,<=30,AUS,Away,Upto 2014
SC Ganguly,IND,Pace,2000-03-02,Bengaluru,India,2000,1,18,36,0,1,357,999,12,339,963,12,29.75,<=30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,2000-11-18,Delhi,India,2000,1,26,48,0,1,620,1261,15,594,1213,15,41.333333333333336,>30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,2000-11-25,Nagpur,India,2000,1,3,6,0,1,629,1195,8,626,1189,8,78.625,>30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,2001-03-11,Eden Gardens,India,2001,2,46,86,1,1,800,1488,16,754,1402,15,50.0,>30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,2001-03-18,Chennai,India,2001,2,19,18,0,1,331,733,10,312,715,10,33.1,>30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,2001-06-07,Bulawayo,Zimbabwe,2001,1,3,6,0,1,658,1325,23,655,1319,23,28.608695652173914,<=30,ZIM,Away,Upto 2014
SC Ganguly,IND,Pace,2001-08-22,Kandy,Sri Lanka,2001,2,90,162,2,1,745,1357,27,655,1195,25,27.59259259259259,<=30,SL,Away,Upto 2014
SC Ganguly,IND,Pace,2001-08-29,Colombo (SSC),Sri Lanka,2001,1,44,75,0,1,542,1005,7,498,930,7,77.42857142857143,>30,SL,Away,Upto 2014
SC Ganguly,IND,Pace,2001-11-16,Gqeberha,South Africa,2001,2,38,42,0,1,644,1436,22,606,1394,22,29.272727272727273,<=30,SA,Away,Upto 2014
SC Ganguly,IND,Pace,2001-12-19,Bengaluru,India,2001,2,51,96,0,1,273,609,12,222,513,12,22.75,<=30,IND,Home,Upto 2014
SC Ganguly,IND,Pace,2002-04-11,Georgetown,West Indies,2002,1,2,12,0,1,506,1071,12,504,1059,12,42.166666666666664,>30,WI,Away,Upto 2014
SC Ganguly,IND,Pace,2002-05-02,Bridgetown,West Indies,2002,1,9,42,0,1,655,1356,22,646,1314,22,29.772727272727273,<=30,WI,Away,Upto 2014
SC Ganguly,IND,Pace,2002-05-10,St John's,West Indies,2002,1,44,72,0,1,856,1992,11,812,1920,11,77.81818181818181,>30,WI,Away,Upto 2014
SC Ganguly,IND,Pace,2002-05-18,Kingston,West Indies,2002,1,12,48,0,1,844,1737,30,832,1689,30,28.133333333333333,<=30,WI,Away,Upto 2014
SC Ganguly,IND,Pace,2002-07-25,Lord's,England,2002,1,16,18,0,1,837,1449,22,821,1431,22,38.04545454545455,>30,ENG,Away,Upto 2014
SC Ganguly,IND,Pace,2002-08-08,Nottingham,England,2002,1,42,30,0,1,996,1602,22,954,1572,22,45.27272727272727,>30,ENG,Away,Upto 2014
SC Ganguly,IND,Pace,2002-09-05,The Oval,England,2002,1,6,24,0,1,664,1200,10,658,1176,10,66.4,>30,ENG,Away,Upto 2014
SC Ganguly,IND,Pace,2002-12-12,Wellington,New Zealand,2002,1,11,12,0,1,505,1071,28,494,1059,28,18.035714285714285,<=30,NZ,Away,Upto 2014
SC Ganguly,IND,Pace,2003-12-04,Brisbane,Australia,2003,1,8,6,0,1,735,1213,18,727,1207,18,40.833333333333336,>30,AUS,Away,Upto 2014
SC Ganguly,IND,Pace,2004-01-02,Sydney,Australia,2004,1,0,6,0,1,876,1379,11,876,1373,11,79.63636363636364,>30,AUS,Away,Upto 2014
