Batter,Inns,Runs,Balls,Outs,Fifties,Centuries,Expected Runs,Expected Outs,Expected Fifties,Expected Centuries,Expected Runs 2,Expected Outs 2,Expected Fifties 2,Expected Centuries 2,Ave,SR,InnsPerCentury,expected_ave,expected_sr,expinnsPerCentury,Ave Ratio,SR Ratio,Cen Ratio,expected_ave_present,expected_sr_present,Adjusted Ave,Adjusted Sr,Present Centuries
JB Reva,7,62,83,6,0,0,70.69468085379665,3.6882518198311147,0.23547382531070576,0.015384615384615385,68.78085509476173,3.780018655577652,0.21667704268470162,0.013527336698813092,10.333333333333334,74.69879518072288,inf,19.167530935301965,85.17431428168271,455.0,0.5391061252600786,0.8770108196431625,0.0,18.19590360837805,82.86850011417076,9.809523089918573,72.6765712077284,0.0
JC Adams,105,2204,3614,77,14,0,2558.348842725817,95.16447211775339,11.446618752876384,1.5364379339681482,3044.2102893011233,96.62452719083676,15.052963653566403,3.1351848250253274,28.623376623376622,60.98505810736027,inf,26.883444901162278,70.78995137592189,68.33989039102751,1.064721308173534,0.8614931487027888,0.0,31.50556466153468,84.233820954652,33.54464602117507,72.56685964149011,0.0
JC Archer,15,102,101,7,0,0,71.48570398666513,6.463917726494271,0.08609418765764268,0.0,71.50676794415243,6.466432186347598,0.08633552871868493,0.0,14.571428571428571,100.99009900990099,inf,11.059191501410965,70.77792473927241,inf,1.3175853379127673,1.4268587187590258,,11.058148586963105,70.79878014272518,14.570054442643373,101.01985672415081,
JC Balt,2,35,59,1,0,0,47.67370306901387,2.699911320958213,0.22857142857142856,0.05714285714285714,51.21608997625094,2.0393923856384863,0.24400410002992887,0.031344863823649205,35.0,59.32203389830508,inf,17.65750700733912,80.80288655765062,35.0,1.982159768389314,0.7341573602816831,0.0,25.11340649152045,86.80693216313719,49.77878399469887,63.729948171039936,0.0
JC Buttler,157,5114,4399,130,27,11,3810.319560564173,136.26730325420905,20.395105301047945,2.6777370244938226,3770.5558581510363,129.69146438175486,20.649068546021947,2.9279939145889524,39.33846153846154,116.25369402136849,14.272727272727273,27.962097066351674,86.61785770775569,58.63159771250427,1.4068494735968735,1.3421446465878044,4.107946336544885,29.07327692015391,85.71393176065098,40.901724330854655,115.04049465055009,12.028041874861405
JC Gamage,2,8,9,0,0,0,4.980582524271845,0.5242718446601942,0.0,0.0,5.03066037735849,0.6845518867924528,0.0020242914979757085,0.0,inf,88.88888888888889,inf,9.5,55.33980582524271,inf,inf,1.6062378167641327,,7.348837209302325,55.89622641509434,inf,89.78263268233478,
JC Tredwell,25,163,242,14,0,0,190.07999607394098,14.96397836891886,0.2227124561080302,0.0,183.6506244462695,14.069163841961675,0.2657330578841534,0.003757044458359424,11.642857142857142,67.35537190082644,inf,12.702504065947414,78.54545292311612,inf,0.91657968243199,0.8575336877458325,,13.053414297339147,75.88868778771467,11.964494331308313,65.07710629679109,
JCB Vaughan,3,30,55,3,0,0,43.14662714400829,2.032289628180039,0.30036630036630035,0.023809523809523808,47.444413108536835,1.6203221630734665,0.41540280960278175,0.054108484932882644,10.0,54.54545454545454,inf,21.230550284629985,78.44841298910599,126.0,0.4710193502256781,0.6953034799190798,0.0,29.280851789710212,86.2625692882488,13.791847784043687,59.97866461288013,0.0
JD Campbell,5,248,214,5,0,1,180.93399790979984,4.799903529222606,1.0548885077186965,0.411663807890223,182.48890706108227,5.235997534902463,0.9113015284854099,0.35201482167670217,49.6,115.88785046728971,5.0,37.695340501792124,84.54859715411207,12.145833333333332,1.3158124940572404,1.3706655623871984,2.4291666666666667,34.85274884960039,85.275190215459,45.859682388543305,116.88376655434743,0.8551026709896558
JD Hall,3,28,75,3,0,0,59.64035528195354,1.785368661245118,0.576786206550886,0.15567751798110419,63.31148493453085,1.7634714258717696,0.5737902743155123,0.2189894492699318,9.333333333333334,37.333333333333336,inf,33.40506449819741,79.52047370927139,19.270605280103027,0.2793987520615916,0.4694807713272035,0.0,35.90162222403627,84.41531324604114,10.030868446382435,39.63136637457889,0.0
JD Love,3,61,100,3,0,0,64.51612903225806,2.4193548387096775,0.42857142857142855,0.0,84.49204242053608,2.574467133034023,0.5104790419161677,0.07035928143712575,20.333333333333332,61.0,inf,26.666666666666664,64.51612903225806,inf,0.7625000000000001,0.9455,,32.819235225955964,84.49204242053608,25.024666859791424,79.88722610861686,
JD Nel,10,31,54,2,0,0,28.344036913085667,3.5436273068344795,0.0,0.0,31.725927354062264,3.9944876471158364,0.014560103299393385,0.0,15.5,57.407407407407405,inf,7.998594225306775,52.48895724645494,inf,1.9378405208954728,1.0937044745975528,,7.942427203891724,58.75171732233753,15.391157269963912,64.25701612573111,
JD Ryder,42,1362,1429,41,6,3,1133.2760773464051,33.615298376863336,7.743647883831839,2.140321553614179,1206.9461457352297,33.84831301271559,7.780687107447964,2.862758228098866,33.21951219512195,95.31140657802659,14.0,33.71310480844679,79.30553375412212,19.623219664857448,0.9853590283028107,1.2018254220888152,1.4016585474898176,35.65749776899734,84.46089193388592,35.13543735336886,101.50724709844025,4.012609539811581
JD Siddons,1,32,37,1,0,0,25.345696899449432,1.1043175891046073,0.07758620689655173,0.0,31.26205569559835,0.9525528392225886,0.17015968063872255,0.023453093812375248,32.0,86.48648648648648,inf,22.95145631067961,68.5018835120255,inf,1.3942470389170898,1.2625417295468055,,32.819235225955964,84.49204242053608,45.75812153331255,106.67472937056569,
JDF Vandersay,15,112,234,10,0,0,175.5762271401624,13.640631331762162,0.2391883290819461,0.015384615384615385,179.2503573748845,13.420745427074872,0.19031932874648508,0.007891770011273957,11.2,47.863247863247864,inf,12.871561650620508,75.0325757009241,975.0,0.8701352876991483,0.6378995711679718,0.0,13.356214701253977,76.60271682687372,11.621713721647223,48.864840214164325,0.0
JDP Oram,116,2434,2810,101,13,1,2174.992971961578,89.5718523154342,10.785780947059603,0.7602440502952034,2415.0573195947513,94.77772527542028,11.860237954587085,1.7570790263578082,24.099009900990097,86.61921708185054,116.0,24.282103314132346,77.40188512318782,152.58258181035038,0.9924597383194689,1.119084075846383,1.315367084571986,25.481275400698753,85.94510034145021,25.289139916223803,96.17979318913646,2.311203916262854
JDS Neesham,65,1495,1496,53,7,0,1306.1050458316652,46.351365098740715,7.2512416852732615,1.0634017297474447,1285.8770684876245,46.644998284748894,7.150779676657374,1.027000593916315,28.20754716981132,99.93315508021391,inf,28.17835123192844,87.30648702083323,61.124594950054615,1.0010361123559919,1.1446246263048894,0.0,27.567308731321283,85.95434949783586,27.59587156051925,98.38546517324023,0.0
JE Benjamin,1,0,6,1,0,0,4.53448275862069,0.4655172413793104,0.0,0.0,3.3537735849056602,0.4563679245283019,0.0010121457489878543,0.0,0.0,0.0,inf,9.740740740740742,75.57471264367818,inf,0.0,0.0,,7.348837209302325,55.89622641509434,0.0,0.0,
JE Brinkley,5,52,118,5,0,0,91.2077583795769,4.148625529149321,0.30590793765857194,0.003745318352059925,102.8898069770198,4.230943096446559,0.41799924204685485,0.04689477560534953,10.4,44.06779661016949,inf,21.98505450509512,77.29471049116687,1335.0,0.47304863390671875,0.5701269379255324,0.0,24.318409544064497,87.1947516754405,11.503790413603822,49.71207677589607,0.0
JE Emburey,45,501,664,35,0,0,525.0167603916711,35.095124504547805,1.3843786592226686,0.014285714285714285,553.664238549213,29.053755244016738,2.3983056031317367,0.22921752120956876,14.314285714285715,75.45180722891565,inf,14.959820425302574,79.06878921561312,3150.0,0.9568487660503583,0.9542552501109597,0.0,19.056546525538494,83.38316845620677,18.23423302814275,79.56882627022188,0.0
JE Morris,8,167,225,7,1,0,155.3683136389008,5.495807156540495,0.8828161154748225,0.11036036036036036,191.82941061840287,5.923250930626219,1.2428643467564204,0.2571482967885677,23.857142857142858,74.22222222222223,inf,28.270335769332586,69.05258383951146,72.48979591836735,0.8438931554192178,1.0748652417515003,0.0,32.38583218322683,85.25751583040127,27.330182111980548,91.64034036417664,0.0
JE Root,163,6634,7648,140,40,16,6290.514469629714,162.27953110846528,32.719130750582494,11.973422711008878,6284.65181856835,166.2433894197876,33.24380741104181,10.732959640977255,47.385714285714286,86.74163179916317,10.1875,38.7634498735717,82.25045070122535,13.613484125147508,1.222432844348591,1.0546037262975256,1.3362929202598781,37.80392014685608,82.17379469885395,46.21275363264828,86.66079009341924,14.34237798167291
JE Taylor,42,278,323,33,0,0,226.7854424489444,17.86689071853958,0.45536545989191823,0.01606425702811245,241.0624365675936,18.695865959606163,0.6321250642552977,0.03636912117578564,8.424242424242424,86.06811145510835,inf,12.69305588876863,70.21221128450291,2614.5000000000005,0.6636890673188134,1.2258282409929613,0.0,12.89388986251973,74.63233330266056,8.557533736967223,91.48642185360079,0.0
JEC Franklin,80,1270,1651,53,4,0,1293.226593440676,66.06689443671219,4.309975836613237,0.34540698599309955,1372.0001558873491,67.89868639662677,4.805831683648842,0.5260146628595264,23.962264150943398,76.92307692307693,inf,19.574502547255396,78.32989663480775,231.61083372412804,1.224156991632118,0.9820398114619027,0.0,20.206578782288645,83.10116025968196,24.736024693303854,81.60864775368343,0.0
JF Kloppenburg,6,165,265,6,0,1,192.88859496465898,6.648573674986407,0.7381660079000045,0.21992743175701657,226.38397977043914,7.0552339085005755,0.8410822608395218,0.2913821495818154,27.5,62.264150943396224,6.0,29.012026397534555,72.78814904326754,27.28172630428844,0.9478827718954838,0.8554160500273812,4.546954384048074,32.08738118486446,85.42791689450534,30.41507582037632,73.07641123196515,1.3249013424743872
JF Mooney,55,963,1215,41,3,0,1009.5143069726466,48.16394853453569,2.8030213973598186,0.16601400318678988,1030.4817858051078,48.74447119515644,3.02538635030782,0.27888035084331986,23.48780487804878,79.25925925925927,inf,20.959957347533084,83.08759728169932,331.297354104021,1.1206036581373682,0.953924073535783,0.0,21.140485485613453,84.81331570412411,23.690105369978372,80.90546360655446,0.0
JF Reid,24,633,1084,23,4,0,711.2039056237031,24.91858979927875,4.0418646617892895,0.4721264946521592,890.4997808594703,23.44808311804149,4.8954499876114665,1.5087383831337378,27.52173913043478,58.39483394833949,inf,28.54109768460045,65.60921638595048,50.83383430468582,0.9642845357445494,0.8900401066342278,0.0,37.9775087104796,82.14942627854892,36.6211243556194,73.11628412490032,0.0
JF Smith,3,132,149,3,1,0,123.07127457216201,3.677100698584599,0.5818713450292398,0.07894736842105263,126.84704183910313,4.042047418642504,0.4545127918854075,0.10883891171975833,44.0,88.59060402684564,inf,33.469650319757356,82.59817085380001,38.0,1.3146238332232145,1.0725492236825962,0.0,31.381878711780157,85.13224284503565,41.255365685826426,91.30852097380124,0.0
JFM Morrison,15,252,472,12,1,0,307.0689029697115,12.207382825528065,1.4897220103465427,0.3428828422246877,403.8854144671445,13.830177197703229,1.9782898488517204,0.52672224654634,21.0,53.38983050847458,inf,25.15436005886285,65.0569709681592,43.74672089941045,0.8348453290347528,0.8206627162922346,0.0,29.20319882338294,85.5689437430391,24.38015413057444,70.22324180241988,0.0
JG Bethell,8,218,272,7,2,0,222.23478207468452,8.774398605222714,0.8384756810964399,0.13382968916981955,231.8980738464896,8.204758103799279,1.0194346487454193,0.1875646320646797,31.142857142857142,80.14705882352942,inf,25.32763692116808,81.70396399804578,59.77746828544612,1.2295997940822059,0.9809445576648692,0.0,28.2638526221885,85.25664479650354,34.7532273642128,83.63204171789704,0.0
JG Bracewell,43,512,717,31,0,0,546.4191087425885,30.590452455638324,1.4418522096158126,0.10631670750446448,602.0151907083031,30.286784408144186,2.468414888592003,0.39105255215162366,16.516129032258064,71.40864714086472,inf,17.8624068910061,76.20908071723689,404.451953125,0.924630657729228,0.9370096905618963,0.0,19.877157726470948,83.96306704439374,18.37902942241444,78.67420746989514,0.0
JG Heron,6,50,163,6,0,0,117.95597595473834,3.371817538896747,1.064516129032258,0.29032258064516125,133.9928476935156,3.432612366499242,1.25561797752809,0.4691011235955056,8.333333333333334,30.67484662576687,inf,34.98290598290598,72.36562942008487,20.666666666666668,0.2382115807476179,0.42388695948042365,0.0,39.03524004085802,82.20420103896663,9.298646234995498,34.84528883492505,0.0
JG Thomas,3,1,7,1,0,0,3.369149414192518,0.4019271734788976,0.0,0.0,4.193093138131389,0.5119158500759496,0.004515985850135177,0.0,1.0,14.285714285714285,inf,8.382487267607967,48.13070591703597,inf,0.11929633390130526,0.296810819902349,,8.190981266763448,59.90133054473413,0.9771540361791485,17.779363032224158,
JG Williamson,2,11,35,2,0,0,26.57203995179531,1.15072722777601,0.1601683155020368,0.003745318352059925,30.46582912339586,1.2008386971254192,0.1964659838732359,0.023219465571527657,5.5,31.428571428571427,inf,23.091519267472812,75.92011414798661,534.0,0.23818268240788354,0.4139689696370788,0.0,25.370459160189704,87.04522606684532,6.042804016693644,36.034022546718546,0.0
JG Wright,148,3891,6804,147,24,1,4050.3036690148792,127.7487478179695,26.486347644496657,5.506408061751842,5787.949711181216,165.38343089054231,27.212262146431037,10.286150825702906,26.46938775510204,57.18694885361552,148.0,31.705231857037052,59.528272619266296,26.87777555536165,0.8348586717314006,0.9606687097973509,0.18160659159028142,34.99715588202982,85.06686818314544,29.217679074048192,81.72107850400366,1.8680327920394637
JH Davey,28,497,742,22,2,0,617.282710364108,22.512013362821314,3.30966927898767,0.6854123498994508,615.1551320384284,22.975451651005244,3.181064501274468,0.7928254262715696,22.59090909090909,66.98113207547169,inf,27.420146764107425,83.19173994125444,40.85132111218534,0.8238799480271295,0.8051416176987065,0.0,26.774452201531087,82.9050043178475,22.058934288252296,66.75026929178999,0.0
JH Desai,1,16,38,1,0,0,29.75235047009402,1.1402280456091218,0.10101010101010101,0.0,33.14497268038605,1.3738446611857225,0.07384441939120631,0.007891770011273957,16.0,42.10526315789473,inf,26.093333333333334,78.29565913182637,inf,0.6131834440470108,0.5377726380335098,,24.125706214689263,87.22361231680539,14.793483626789532,46.90647209442057,
JH Edrich,6,223,325,6,2,0,233.38691093078492,6.544529256392484,2.621212121212121,0.030303030303030304,271.1613067039029,7.320039746372543,1.1894986380211978,0.4065901405447194,37.166666666666664,68.61538461538461,inf,35.661374834992166,71.81135720947228,198.0,1.0422107066438016,0.9554948866268455,0.0,37.043693217414194,83.4342482165855,38.60733368481745,79.72099754050245,0.0
JH Hampshire,3,48,86,2,0,0,56.06593406593407,2.3324175824175826,1.0,0.0,72.66315648166102,2.21404173440926,0.5104790419161677,0.07035928143712575,24.0,55.81395348837209,inf,24.037691401649,65.19294658829543,inf,0.9984319874558997,0.8561348490787926,,32.819235225955964,84.49204242053608,32.767774253433885,72.3365819860646,
JH Kallis,314,11579,15885,261,86,17,11528.532493257164,355.2274341965433,59.4225099797538,11.074346924496597,13092.313947187384,349.65263099332327,63.07354272569833,20.31875774459272,44.3639846743295,72.89266603714196,18.470588235294116,32.453947481090545,72.57496061225788,28.353816449927894,1.3669826975648618,1.0043776175998422,1.5350792345502364,37.44377358177918,82.41935125708142,51.18499061782841,82.78015165971199,31.19090308558108
JH Stander,5,44,75,4,0,0,60.1147396335563,2.7404762332842214,0.44309679583726796,0.0561452935553655,64.14883283706216,2.9024410283054065,0.4348872635538272,0.07056526218693192,11.0,58.666666666666664,inf,21.935873372459074,80.15298617807505,89.05465949820788,0.5014616839378148,0.7319336367122685,0.0,22.101683449022744,85.53177711608288,11.083147400207475,62.60358467903773,0.0
JI de Villiers,6,25,51,5,0,0,38.41106233405634,3.0438934238962796,0.0425531914893617,0.0,38.81607418193173,2.9053890161757754,0.09526430825396844,0.003757044458359424,5.0,49.01960784313725,inf,12.619056249639966,75.31580849814968,inf,0.3962261441019137,0.6508541675462668,,13.360026476944377,76.10994937633673,5.293591776059145,49.53647774332415,
JJ Atkinson,9,250,398,9,1,0,326.7935965712204,9.010140259301492,1.752603470067012,0.5817086417633675,330.9148759441659,9.222836202140043,1.7163865713388031,0.5313540424880175,27.77777777777778,62.8140703517588,inf,36.26953489806772,82.10894386211568,15.471662880437487,0.765870801923563,0.7650088698892721,0.0,35.87994719752057,83.14444119200148,27.47940393314018,63.60623499386809,0.0
JJ Bumrah,26,91,159,12,0,0,114.24125174929064,10.349334337751536,0.10632891176898147,0.0,114.79463975800786,9.89883942863757,0.12119591342094901,0.0,7.583333333333333,57.23270440251572,inf,11.038512045414347,71.8498438674784,inf,0.686988726572403,0.7965598993934784,,11.596777641013585,72.19788664025651,7.966855503943238,57.50994131858449,
JJ Celestine,8,60,135,8,0,0,105.77725902021203,2.978281009199295,1.6026000960745304,0.27342104856699295,111.80061715466962,3.1347720907730885,1.530453774457429,0.3673961790949578,7.5,44.44444444444444,inf,35.51621176560839,78.35352520015707,29.25890322609841,0.2111711702108533,0.5672296725757956,0.0,35.66467159885224,82.81527196642195,7.531350436715411,46.97527960178898,0.0
JJ Crowe,71,1518,2456,59,7,0,1722.8482539097859,61.84620639521176,8.713646238743316,0.8278588479349587,2063.9159862937963,62.56471340856341,12.127745549975831,2.5318510888106522,25.728813559322035,61.80781758957655,inf,27.8569754610393,70.14854454030073,85.7634126603889,0.9236039854831437,0.8810990733252864,0.0,32.98849900927225,84.0356671943728,30.46830916007059,74.04374849123404,0.0
