Bowler,Team,BowlType,Start Date,Ground,Host Country,year,isWorldCup,isICC,Matches,Inn,Runs,Balls,Wickets,Matches_grouped,Inn_grouped,Runs_grouped,Balls_grouped,Wickets_grouped,run_diff,ball_diff,wickets_diff,inn_diff,matches_diff,AveforWicket,RunRate,AveWicket,AveRR,Home,HomeorAway,Period
VD Philander,SA,Pace,22 Feb 2015,Melbourne,Australia,2015,WorldCup,ICC,1,1,19,24,0,11,7,313,324,8,294,300,8,6,10,36.75,5.88,>30,<6 rpo,AUS,Away,After 1965
VD Philander,SA,Pace,24 Mar 2015,Auckland,New Zealand,2015,WorldCup,ICC,1,1,52,48,0,9,9,437,371,9,385,323,9,8,8,42.77777777777778,7.151702786377709,>30,>=6 rpo,NZ,Away,After 1965
VG Kambli,IND,Spin,13 Mar 1996,Eden Gardens,India,1996,WorldCup,ICC,1,0,0,0,0,13,7,193,319,9,193,319,9,7,12,21.444444444444443,3.630094043887148,<=30,<6 rpo,IND,Home,Upto 2014
VG Kambli,IND,Spin,15 Mar 1992,Adelaide,Australia,1992,WorldCup,ICC,1,0,0,0,0,11,3,91,108,2,91,108,2,3,10,45.5,5.055555555555555,>30,<6 rpo,AUS,Away,Upto 2014
VG Kambli,IND,Spin,18 Feb 1996,Cuttack,India,1996,WorldCup,ICC,1,0,0,0,0,11,6,180,287,8,180,287,8,6,10,22.5,3.763066202090592,<=30,<6 rpo,IND,Home,Upto 2014
VG Kambli,IND,Spin,2 Mar 1996,Delhi,India,1996,WorldCup,ICC,1,0,0,0,0,12,5,227,294,3,227,294,3,5,11,75.66666666666667,4.63265306122449,>30,<6 rpo,IND,Home,Upto 2014
VG Kambli,IND,Spin,21 Feb 1996,Gwalior,India,1996,WorldCup,ICC,1,0,0,0,0,9,3,110,174,6,110,174,6,3,8,18.333333333333332,3.793103448275862,<=30,<6 rpo,IND,Home,Upto 2014
VG Kambli,IND,Spin,22 Feb 1992,W.A.C.A,Australia,1992,WorldCup,ICC,1,0,0,0,0,9,3,90,108,1,90,108,1,3,8,90.0,5.0,>30,<6 rpo,AUS,Away,Upto 2014
VG Kambli,IND,Spin,27 Feb 1996,Wankhede,India,1996,WorldCup,ICC,1,0,0,0,0,11,5,195,270,5,195,270,5,5,10,39.0,4.333333333333333,>30,<6 rpo,IND,Home,Upto 2014
VG Kambli,IND,Spin,28 Feb 1992,Mackay,Australia,1992,WorldCup,ICC,1,0,0,0,0,11,0,0,0,0,0,0,0,0,10,,,,,AUS,Away,Upto 2014
VG Kambli,IND,Spin,4 Mar 1992,Sydney,Australia,1992,WorldCup,ICC,1,0,0,0,0,13,4,157,198,5,157,198,5,4,12,31.4,4.757575757575758,>30,<6 rpo,AUS,Away,Upto 2014
VG Kambli,IND,Spin,6 Mar 1996,Kanpur,India,1996,WorldCup,ICC,1,0,0,0,0,11,7,205,286,6,205,286,6,7,10,34.166666666666664,4.300699300699301,>30,<6 rpo,IND,Home,Upto 2014
VG Kambli,IND,Spin,7 Mar 1992,Hamilton,New Zealand,1992,WorldCup,ICC,1,0,0,0,0,11,3,87,85,4,87,85,4,3,10,21.75,6.141176470588235,<=30,>=6 rpo,NZ,Away,Upto 2014
VG Kambli,IND,Spin,9 Mar 1996,Bengaluru,India,1996,WorldCup,ICC,1,0,0,0,0,13,6,229,270,7,229,270,7,6,12,32.714285714285715,5.088888888888889,>30,<6 rpo,IND,Home,Upto 2014
VJ Marks,ENG,Spin,11 Jun 1983,Taunton,England,1983,WorldCup,ICC,1,1,39,72,5,9,2,104,144,5,65,72,0,1,8,inf,5.416666666666667,>30,<6 rpo,ENG,Home,Upto 2014
VJ Marks,ENG,Spin,13 Jun 1983,Lord's,England,1983,WorldCup,ICC,1,1,33,72,1,10,4,119,190,2,86,118,1,3,9,86.0,4.372881355932203,>30,<6 rpo,ENG,Home,Upto 2014
VJ Marks,ENG,Spin,15 Jun 1983,Birmingham,England,1983,WorldCup,ICC,1,1,34,72,1,10,2,100,144,2,66,72,1,1,9,66.0,5.5,>30,<6 rpo,ENG,Home,Upto 2014
VJ Marks,ENG,Spin,18 Jun 1983,Manchester,England,1983,WorldCup,ICC,1,1,45,72,2,11,5,199,282,3,154,210,1,4,10,154.0,4.3999999999999995,>30,<6 rpo,ENG,Home,Upto 2014
VJ Marks,ENG,Spin,20 Jun 1983,Leeds,England,1983,WorldCup,ICC,1,1,18,36,2,9,2,47,54,2,29,18,0,1,8,inf,9.666666666666668,>30,>=6 rpo,ENG,Home,Upto 2014
VJ Marks,ENG,Spin,22 Jun 1983,Manchester,England,1983,WorldCup,ICC,1,1,38,72,0,8,2,66,144,1,28,72,1,1,7,28.0,2.3333333333333335,<=30,<6 rpo,ENG,Home,Upto 2014
VJ Marks,ENG,Spin,9 Jun 1983,The Oval,England,1983,WorldCup,ICC,1,1,39,72,2,7,1,39,72,2,0,0,0,0,6,,,,,ENG,Home,Upto 2014
VR Hogg,ZIM,Pace,16 Jun 1983,Southampton,England,1983,WorldCup,ICC,1,1,34,54,0,13,9,375,521,11,341,467,11,8,12,31.0,4.381156316916488,>30,<6 rpo,ENG,Away,Upto 2014
VR Hogg,ZIM,Pace,9 Jun 1983,Nottingham,England,1983,WorldCup,ICC,1,1,15,36,0,13,10,385,618,11,370,582,11,9,12,33.63636363636363,3.8144329896907214,>30,<6 rpo,ENG,Away,Upto 2014
Vikramjit Singh,NED,Pace,17 Oct 2023,Dharamsala,India,2023,WorldCup,ICC,1,0,0,0,0,9,7,333,359,14,333,359,14,7,8,23.785714285714285,5.565459610027855,<=30,<6 rpo,IND,Away,After 1965
Vikramjit Singh,NED,Pace,21 Oct 2023,Lucknow,India,2023,WorldCup,ICC,1,0,0,0,0,7,6,282,292,9,282,292,9,6,6,31.333333333333332,5.794520547945205,>30,<6 rpo,IND,Away,After 1965
Vikramjit Singh,NED,Pace,25 Oct 2023,Delhi,India,2023,WorldCup,ICC,1,1,27,24,0,9,8,362,312,11,335,288,11,7,8,30.454545454545453,6.979166666666666,>30,>=6 rpo,IND,Away,After 1965
Vikramjit Singh,NED,Pace,28 Oct 2023,Eden Gardens,India,2023,WorldCup,ICC,1,0,0,0,0,7,6,208,314,13,208,314,13,6,6,16.0,3.9745222929936306,<=30,<6 rpo,IND,Away,After 1965
Vikramjit Singh,NED,Pace,6 Oct 2023,Hyderabad,India,2023,WorldCup,ICC,1,1,16,12,0,8,7,261,276,12,245,264,12,6,7,20.416666666666668,5.568181818181818,<=30,<6 rpo,IND,Away,After 1965
Vikramjit Singh,NED,Pace,9 Oct 2023,Hyderabad,India,2023,WorldCup,ICC,1,1,9,6,0,10,7,279,309,6,270,303,6,6,9,45.0,5.346534653465347,>30,<6 rpo,IND,Away,After 1965
W Barresi,NED,Spin,12 Nov 2023,Bengaluru,India,2023,WorldCup,ICC,1,0,0,0,0,15,8,255,263,6,255,263,6,8,14,42.5,5.817490494296578,>30,<6 rpo,IND,Away,After 1965
W Barresi,NED,Spin,14 Mar 2011,Chattogram,Bangladesh,2011,WorldCup,ICC,1,0,0,0,0,15,6,189,314,7,189,314,7,6,14,27.0,3.611464968152866,<=30,<6 rpo,BAN,Away,Upto 2014
W Barresi,NED,Spin,18 Mar 2011,Eden Gardens,India,2011,WorldCup,ICC,1,0,0,0,0,10,5,196,230,5,196,230,5,5,9,39.2,5.113043478260869,>30,<6 rpo,IND,Away,Upto 2014
W Barresi,NED,Spin,22 Feb 2011,Nagpur,India,2011,WorldCup,ICC,1,0,0,0,0,7,4,131,150,3,131,150,3,4,6,43.666666666666664,5.24,>30,<6 rpo,IND,Away,Upto 2014
W Barresi,NED,Spin,28 Feb 2011,Delhi,India,2011,WorldCup,ICC,1,0,0,0,0,10,4,133,186,6,133,186,6,4,9,22.166666666666668,4.290322580645162,<=30,<6 rpo,IND,Away,Upto 2014
W Barresi,NED,Spin,28 Oct 2023,Eden Gardens,India,2023,WorldCup,ICC,1,0,0,0,0,15,6,158,240,5,158,240,5,6,14,31.6,3.95,>30,<6 rpo,IND,Away,After 1965
W Barresi,NED,Spin,3 Mar 2011,Mohali,India,2011,WorldCup,ICC,1,0,0,0,0,11,5,149,179,6,149,179,6,5,10,24.833333333333332,4.994413407821229,<=30,<6 rpo,IND,Away,Upto 2014
W Barresi,NED,Spin,3 Nov 2023,Lucknow,India,2023,WorldCup,ICC,1,0,0,0,0,15,8,243,348,8,243,348,8,8,14,30.375,4.189655172413794,>30,<6 rpo,IND,Away,After 1965
W Barresi,NED,Spin,8 Nov 2023,Pune,India,2023,WorldCup,ICC,1,0,0,0,0,13,5,216,218,8,216,218,8,5,12,27.0,5.944954128440367,<=30,<6 rpo,IND,Away,After 1965
W Barresi,NED,Spin,9 Mar 2011,Delhi,India,2011,WorldCup,ICC,1,0,0,0,0,11,6,202,282,7,202,282,7,6,10,28.857142857142858,4.297872340425532,<=30,<6 rpo,IND,Away,Upto 2014
W Larkins,ENG,Pace,20 Jun 1979,Manchester,England,1979,WorldCup,ICC,1,0,0,0,0,17,11,413,720,13,413,720,13,11,16,31.76923076923077,3.4416666666666664,>30,<6 rpo,ENG,Home,Upto 2014
W Larkins,ENG,Pace,23 Jun 1979,Lord's,England,1979,WorldCup,ICC,1,1,21,12,0,16,11,377,534,16,356,522,16,10,15,22.25,4.091954022988506,<=30,<6 rpo,ENG,Home,Upto 2014
W Watson,NZ,Pace,10 Oct 1987,Hyderabad (Deccan),India,1987,WorldCup,ICC,1,1,36,60,2,12,8,321,414,11,285,354,9,7,11,31.666666666666668,4.830508474576271,>30,<6 rpo,IND,Away,Upto 2014
W Watson,NZ,Pace,12 Mar 1992,Dunedin,New Zealand,1992,WorldCup,ICC,1,1,34,60,1,14,9,372,450,7,338,390,6,8,13,56.333333333333336,5.2,>30,<6 rpo,NZ,Home,Upto 2014
W Watson,NZ,Pace,14 Oct 1987,Bengaluru,India,1987,WorldCup,ICC,1,1,59,54,1,10,6,257,306,4,198,252,3,5,9,66.0,4.714285714285714,>30,<6 rpo,IND,Away,Upto 2014
W Watson,NZ,Pace,15 Mar 1992,Wellington,New Zealand,1992,WorldCup,ICC,1,1,40,60,2,16,9,244,341,6,204,281,4,8,15,51.0,4.355871886120997,>30,<6 rpo,NZ,Home,Upto 2014
W Watson,NZ,Pace,18 Mar 1992,Christchurch,New Zealand,1992,WorldCup,ICC,1,1,26,60,0,12,11,224,360,9,198,300,9,10,11,22.0,3.96,<=30,<6 rpo,NZ,Home,Upto 2014
W Watson,NZ,Pace,18 Oct 1987,Indore,India,1987,WorldCup,ICC,1,1,34,36,0,11,7,245,252,10,211,216,10,6,10,21.1,5.861111111111111,<=30,<6 rpo,IND,Away,Upto 2014
W Watson,NZ,Pace,21 Mar 1992,Auckland,New Zealand,1992,WorldCup,ICC,1,1,39,60,2,11,7,344,414,7,305,354,5,6,10,61.0,5.169491525423728,>30,<6 rpo,NZ,Home,Upto 2014
W Watson,NZ,Pace,22 Feb 1992,Auckland,New Zealand,1992,WorldCup,ICC,1,1,39,54,1,12,9,348,463,10,309,409,9,8,11,34.333333333333336,4.533007334963325,>30,<6 rpo,NZ,Home,Upto 2014
W Watson,NZ,Pace,23 Oct 1987,Eden Gardens,India,1987,WorldCup,ICC,1,1,45,60,1,12,8,303,406,6,258,346,5,7,11,51.6,4.473988439306359,>30,<6 rpo,IND,Away,Upto 2014
W Watson,NZ,Pace,25 Feb 1992,Hamilton,New Zealand,1992,WorldCup,ICC,1,1,37,60,3,13,9,285,398,8,248,338,5,8,12,49.6,4.402366863905325,>30,<6 rpo,NZ,Home,Upto 2014
W Watson,NZ,Pace,27 Oct 1987,Chandigarh,India,1987,WorldCup,ICC,1,1,46,48,2,10,7,293,358,9,247,310,7,6,9,35.285714285714285,4.780645161290322,>30,<6 rpo,IND,Away,Upto 2014
W Watson,NZ,Pace,29 Feb 1992,Auckland,New Zealand,1992,WorldCup,ICC,1,1,30,60,2,15,10,304,399,7,274,339,5,9,14,54.8,4.849557522123893,>30,<6 rpo,NZ,Home,Upto 2014
W Watson,NZ,Pace,31 Oct 1987,Nagpur,India,1987,WorldCup,ICC,1,1,50,60,1,13,8,311,349,6,261,289,5,7,12,52.2,5.418685121107266,>30,<6 rpo,IND,Away,Upto 2014
W Watson,NZ,Pace,8 Mar 1992,Auckland,New Zealand,1992,WorldCup,ICC,1,1,56,60,1,13,9,339,471,11,283,411,10,8,12,28.3,4.131386861313869,<=30,<6 rpo,NZ,Home,Upto 2014
WA Young,NZ,Spin,1 Nov 2023,Pune,India,2023,WorldCup,ICC,1,0,0,0,0,10,4,173,168,4,173,168,4,4,9,43.25,6.178571428571428,>30,>=6 rpo,IND,Away,After 1965
WA Young,NZ,Spin,18 Oct 2023,Chennai,India,2023,WorldCup,ICC,1,0,0,0,0,11,6,227,262,6,227,262,6,6,10,37.833333333333336,5.198473282442748,>30,<6 rpo,IND,Away,After 1965
WA Young,NZ,Spin,22 Oct 2023,Dharamsala,India,2023,WorldCup,ICC,1,0,0,0,0,12,5,216,246,3,216,246,3,5,11,72.0,5.2682926829268295,>30,<6 rpo,IND,Away,After 1965
WA Young,NZ,Spin,28 Oct 2023,Dharamsala,India,2023,WorldCup,ICC,1,0,0,0,0,11,5,309,288,9,309,288,9,5,10,34.333333333333336,6.4375,>30,>=6 rpo,IND,Away,After 1965
WA Young,NZ,Spin,5 Oct 2023,Ahmedabad,India,2023,WorldCup,ICC,1,0,0,0,0,11,6,261,254,5,261,254,5,6,10,52.2,6.165354330708661,>30,>=6 rpo,IND,Away,After 1965
WA Young,NZ,Spin,9 Oct 2023,Hyderabad,India,2023,WorldCup,ICC,1,0,0,0,0,12,6,262,270,10,262,270,10,6,11,26.2,5.822222222222222,<=30,<6 rpo,IND,Away,After 1965
WB Rankin,IRE,Pace,11 Mar 2011,Mohali,India,2011,WorldCup,ICC,1,1,35,60,1,12,9,376,468,13,341,408,12,8,11,28.416666666666668,5.014705882352941,<=30,<6 rpo,IND,Away,Upto 2014
WB Rankin,IRE,Pace,13 Apr 2007,Bridgetown,West Indies,2007,WorldCup,ICC,1,1,24,26,0,12,7,158,194,8,134,168,8,6,11,16.75,4.7857142857142865,<=30,<6 rpo,WI,Away,Upto 2014
WB Rankin,IRE,Pace,15 Apr 2007,Bridgetown,West Indies,2007,WorldCup,ICC,1,1,42,48,2,9,7,237,326,9,195,278,7,6,8,27.857142857142858,4.2086330935251794,<=30,<6 rpo,WI,Away,Upto 2014
WB Rankin,IRE,Pace,15 Mar 2007,Kingston,West Indies,2007,WorldCup,ICC,1,1,43,42,1,12,9,312,426,11,269,384,10,8,11,26.9,4.203125,<=30,<6 rpo,WI,Away,Upto 2014
WB Rankin,IRE,Pace,15 Mar 2011,Eden Gardens,India,2011,WorldCup,ICC,1,1,59,60,1,9,7,251,272,8,192,212,7,6,8,27.428571428571427,5.433962264150944,<=30,<6 rpo,IND,Away,Upto 2014
WB Rankin,IRE,Pace,17 Mar 2007,Kingston,West Indies,2007,WorldCup,ICC,1,1,32,54,3,10,9,224,460,13,192,406,10,8,9,19.2,2.8374384236453203,<=30,<6 rpo,WI,Away,Upto 2014
WB Rankin,IRE,Pace,18 Apr 2007,St George's,West Indies,2007,WorldCup,ICC,1,1,36,24,1,10,7,126,190,7,90,166,6,6,9,15.0,3.2530120481927707,<=30,<6 rpo,WI,Away,Upto 2014
WB Rankin,IRE,Pace,18 Mar 2011,Eden Gardens,India,2011,WorldCup,ICC,1,1,74,54,1,12,9,398,356,5,324,302,4,8,11,81.0,6.437086092715232,>30,>=6 rpo,IND,Away,Upto 2014
WB Rankin,IRE,Pace,2 Mar 2011,Bengaluru,India,2011,WorldCup,ICC,1,1,51,42,0,13,8,423,373,8,372,331,8,7,12,46.5,6.743202416918429,>30,>=6 rpo,IND,Away,Upto 2014
WB Rankin,IRE,Pace,23 Mar 2007,Kingston,West Indies,2007,WorldCup,ICC,1,1,38,30,0,11,9,264,360,7,226,330,7,8,10,32.285714285714285,4.109090909090909,>30,<6 rpo,WI,Away,Upto 2014
WB Rankin,IRE,Pace,25 Feb 2011,Mirpur,Bangladesh,2011,WorldCup,ICC,1,1,62,54,0,8,7,200,278,10,138,224,10,6,7,13.8,3.6964285714285716,<=30,<6 rpo,BAN,Away,Upto 2014
WB Rankin,IRE,Pace,3 Apr 2007,Providence,West Indies,2007,WorldCup,ICC,1,1,26,42,2,14,11,273,351,10,247,309,8,10,13,30.875,4.7961165048543695,>30,<6 rpo,WI,Away,Upto 2014
WB Rankin,IRE,Pace,30 Mar 2007,Providence,West Indies,2007,WorldCup,ICC,1,1,28,42,2,13,9,368,403,11,340,361,9,8,12,37.77777777777778,5.650969529085873,>30,<6 rpo,WI,Away,Upto 2014
WB Rankin,IRE,Pace,6 Mar 2011,Bengaluru,India,2011,WorldCup,ICC,1,1,34,60,0,10,7,144,209,6,110,149,6,6,9,18.333333333333332,4.429530201342282,<=30,<6 rpo,IND,Away,Upto 2014
WB Rankin,IRE,Pace,9 Apr 2007,Providence,West Indies,2007,WorldCup,ICC,1,1,55,48,1,13,8,255,312,7,200,264,6,7,12,33.333333333333336,4.545454545454545,>30,<6 rpo,WI,Away,Upto 2014
WD Balaji Rao,CAN,Spin,13 Mar 2011,Wankhede,India,2011,WorldCup,ICC,1,1,62,60,2,11,5,195,204,4,133,144,2,4,10,66.5,5.541666666666667,>30,<6 rpo,IND,Away,Upto 2014
WD Balaji Rao,CAN,Spin,16 Mar 2011,Bengaluru,India,2011,WorldCup,ICC,1,1,46,42,0,12,5,156,150,3,110,108,3,4,11,36.666666666666664,6.111111111111112,>30,>=6 rpo,IND,Away,Upto 2014
WD Balaji Rao,CAN,Spin,20 Feb 2011,Hambantota,Sri Lanka,2011,WorldCup,ICC,1,1,48,42,0,11,7,225,287,6,177,245,6,6,10,29.5,4.33469387755102,<=30,<6 rpo,SL,Away,Upto 2014
WD Balaji Rao,CAN,Spin,28 Feb 2011,Nagpur,India,2011,WorldCup,ICC,1,1,57,60,4,14,8,265,355,14,208,295,10,7,13,20.8,4.230508474576271,<=30,<6 rpo,IND,Away,Upto 2014
WD Balaji Rao,CAN,Spin,3 Mar 2011,Colombo (RPS),Sri Lanka,2011,WorldCup,ICC,1,1,50,60,2,13,5,148,234,10,98,174,8,4,12,12.25,3.3793103448275863,<=30,<6 rpo,SL,Away,Upto 2014
WD Balaji Rao,CAN,Spin,7 Mar 2011,Delhi,India,2011,WorldCup,ICC,1,1,36,60,1,13,8,187,258,3,151,198,2,7,12,75.5,4.575757575757576,>30,<6 rpo,IND,Away,Upto 2014
WD Parnell,SA,Pace,19 Mar 2011,Mirpur,Bangladesh,2011,WorldCup,ICC,1,1,4,24,0,5,4,118,132,6,114,108,6,3,4,19.0,6.333333333333334,<=30,>=6 rpo,BAN,Away,Upto 2014
WD Parnell,SA,Pace,22 Feb 2015,Melbourne,Australia,2015,WorldCup,ICC,1,1,85,54,1,11,7,313,324,8,228,270,7,6,10,32.57142857142857,5.066666666666666,>30,<6 rpo,AUS,Away,After 1965
WF Stelling,NED,Pace,16 Mar 2007,Basseterre,West Indies,2007,WorldCup,ICC,1,1,43,48,1,17,12,391,408,8,348,360,7,11,16,49.714285714285715,5.8,>30,<6 rpo,WI,Away,Upto 2014
WF Stelling,NED,Pace,22 Mar 2007,Basseterre,West Indies,2007,WorldCup,ICC,1,1,12,48,3,14,9,190,258,9,178,210,6,8,13,29.666666666666668,5.085714285714285,<=30,<6 rpo,WI,Away,Upto 2014
WIA Fernando,SL,Pace,1 Jul 2019,Chester-le-Street,England,2019,WorldCup,ICC,1,0,0,0,0,12,10,496,450,9,496,450,9,10,11,55.111111111111114,6.613333333333333,>30,>=6 rpo,ENG,Away,After 1965
WIA Fernando,SL,Pace,21 Jun 2019,Leeds,England,2019,WorldCup,ICC,1,0,0,0,0,14,8,286,384,14,286,384,14,8,13,20.428571428571427,4.46875,<=30,<6 rpo,ENG,Away,After 1965
WIA Fernando,SL,Pace,28 Jun 2019,Chester-le-Street,England,2019,WorldCup,ICC,1,0,0,0,0,11,8,296,383,10,296,383,10,8,10,29.6,4.637075718015666,<=30,<6 rpo,ENG,Away,After 1965
WIA Fernando,SL,Pace,6 Jul 2019,Leeds,England,2019,WorldCup,ICC,1,0,0,0,0,13,7,373,405,8,373,405,8,7,12,46.625,5.525925925925925,>30,<6 rpo,ENG,Away,After 1965
WJ Cronje,SA,Pace,10 Jun 1999,Birmingham,England,1999,WorldCup,ICC,1,1,37,42,2,17,12,480,600,11,443,558,9,11,16,49.22222222222222,4.763440860215054,>30,<6 rpo,ENG,Away,Upto 2014
WJ Cronje,SA,Pace,10 Mar 1992,Canberra,Australia,1992,WorldCup,ICC,1,1,17,30,2,13,10,255,496,10,238,466,8,9,12,29.75,3.0643776824034337,<=30,<6 rpo,AUS,Away,Upto 2014
WJ Cronje,SA,Pace,11 Mar 1996,Karachi,Pakistan,1996,WorldCup,ICC,1,1,17,18,0,11,7,253,333,5,236,315,5,6,10,47.2,4.495238095238095,>30,<6 rpo,PAK,Away,Upto 2014
WJ Cronje,SA,Pace,12 Mar 1992,Melbourne,Australia,1992,WorldCup,ICC,1,1,14,18,0,15,10,323,405,6,309,387,6,9,14,51.5,4.790697674418604,>30,<6 rpo,AUS,Away,Upto 2014
WJ Cronje,SA,Pace,13 Jun 1999,Leeds,England,1999,WorldCup,ICC,1,1,50,42,1,14,9,446,502,9,396,460,8,8,13,49.5,5.165217391304348,>30,<6 rpo,ENG,Away,Upto 2014
WJ Cronje,SA,Pace,15 Mar 1992,Adelaide,Australia,1992,WorldCup,ICC,1,0,0,0,0,11,7,253,247,6,253,247,6,7,10,42.166666666666664,6.145748987854251,>30,>=6 rpo,AUS,Away,Upto 2014
WJ Cronje,SA,Pace,15 May 1999,Hove,England,1999,WorldCup,ICC,1,1,24,30,0,14,10,398,470,8,374,440,8,9,13,46.75,5.1,>30,<6 rpo,ENG,Away,Upto 2014
WJ Cronje,SA,Pace,16 Feb 1996,Rawalpindi,Pakistan,1996,WorldCup,ICC,1,1,17,24,0,12,9,256,390,8,239,366,8,8,11,29.875,3.9180327868852456,<=30,<6 rpo,PAK,Away,Upto 2014
WJ Cronje,SA,Pace,17 Jun 1999,Birmingham,England,1999,WorldCup,ICC,1,1,2,6,0,14,10,352,486,13,350,480,13,9,13,26.923076923076923,4.375,<=30,<6 rpo,ENG,Away,Upto 2014
WJ Cronje,SA,Pace,19 May 1999,Northampton,England,1999,WorldCup,ICC,1,0,0,0,0,12,8,242,392,15,242,392,15,8,11,16.133333333333333,3.704081632653061,<=30,<6 rpo,ENG,Away,Upto 2014
WJ Cronje,SA,Pace,2 Mar 1992,Wellington,New Zealand,1992,WorldCup,ICC,1,0,0,0,0,11,7,216,359,8,216,359,8,7,10,27.0,3.6100278551532035,<=30,<6 rpo,NZ,Away,Upto 2014
WJ Cronje,SA,Pace,20 Feb 1996,Faisalabad,Pakistan,1996,WorldCup,ICC,1,1,13,18,0,13,10,292,414,11,279,396,11,9,12,25.363636363636363,4.2272727272727275,<=30,<6 rpo,PAK,Away,Upto 2014
WJ Cronje,SA,Pace,22 Mar 1992,Sydney,Australia,1992,WorldCup,ICC,1,1,14,24,0,16,9,387,438,10,373,414,10,8,15,37.3,5.405797101449275,>30,<6 rpo,AUS,Away,Upto 2014
WJ Cronje,SA,Pace,22 May 1999,The Oval,England,1999,WorldCup,ICC,1,0,0,0,0,16,10,304,534,17,304,534,17,10,15,17.88235294117647,3.415730337078651,<=30,<6 rpo,ENG,Away,Upto 2014
WJ Cronje,SA,Pace,25 Feb 1996,Rawalpindi,Pakistan,1996,WorldCup,ICC,1,1,17,24,0,14,10,296,459,14,279,435,14,9,13,19.928571428571427,3.848275862068965,<=30,<6 rpo,PAK,Away,Upto 2014
WJ Cronje,SA,Pace,26 Feb 1992,Sydney,Australia,1992,WorldCup,ICC,1,1,17,30,0,12,10,274,461,5,257,431,5,9,11,51.4,3.577726218097448,>30,<6 rpo,AUS,Away,Upto 2014
WJ Cronje,SA,Pace,26 May 1999,Amstelveen,Netherlands,1999,WorldCup,ICC,1,1,5,12,1,12,9,217,405,12,212,393,11,8,11,19.272727272727273,3.236641221374046,<=30,<6 rpo,Netherlands,Away,Upto 2014
WJ Cronje,SA,Pace,29 Feb 1992,Auckland,New Zealand,1992,WorldCup,ICC,1,1,14,12,0,15,10,304,399,7,290,387,7,9,14,41.42857142857143,4.496124031007752,>30,<6 rpo,NZ,Away,Upto 2014
WJ Cronje,SA,Pace,29 Feb 1996,Karachi,Pakistan,1996,WorldCup,ICC,1,1,20,30,2,10,7,296,344,7,276,314,5,6,9,55.2,5.273885350318471,>30,<6 rpo,PAK,Away,Upto 2014
WJ Cronje,SA,Pace,29 May 1999,Chelmsford,England,1999,WorldCup,ICC,1,1,33,54,0,13,10,316,452,12,283,398,12,9,12,23.583333333333332,4.266331658291458,<=30,<6 rpo,ENG,Away,Upto 2014
WJ Cronje,SA,Pace,5 Jun 1999,Nottingham,England,1999,WorldCup,ICC,1,1,6,6,0,13,10,367,534,10,361,528,10,9,12,36.1,4.1022727272727275,>30,<6 rpo,ENG,Away,Upto 2014
WJ Cronje,SA,Pace,5 Mar 1996,Rawalpindi,Pakistan,1996,WorldCup,ICC,1,1,3,18,0,12,9,287,360,6,284,342,6,8,11,47.333333333333336,4.982456140350877,>30,<6 rpo,PAK,Away,Upto 2014
WJ Cronje,SA,Pace,8 Mar 1992,Brisbane,Australia,1992,WorldCup,ICC,1,1,9,6,0,12,9,269,384,8,260,378,8,8,11,32.5,4.1269841269841265,>30,<6 rpo,AUS,Away,Upto 2014
WK Lees,NZ,Pace,11 Jun 1983,Birmingham,England,1983,WorldCup,ICC,1,0,0,0,0,12,8,258,464,12,258,464,12,8,11,21.5,3.336206896551724,<=30,<6 rpo,ENG,Away,Upto 2014
WK Lees,NZ,Pace,13 Jun 1979,Leeds,England,1979,WorldCup,ICC,1,0,0,0,0,11,8,260,503,11,260,503,11,8,10,23.636363636363637,3.101391650099404,<=30,<6 rpo,ENG,Away,Upto 2014
WK Lees,NZ,Pace,16 Jun 1979,Nottingham,England,1979,WorldCup,ICC,1,0,0,0,0,14,10,413,702,15,413,702,15,10,13,27.533333333333335,3.52991452991453,<=30,<6 rpo,ENG,Away,Upto 2014
WK Lees,NZ,Pace,18 Jun 1983,Derby,England,1983,WorldCup,ICC,1,0,0,0,0,14,11,318,595,13,318,595,13,11,13,24.46153846153846,3.2067226890756304,<=30,<6 rpo,ENG,Away,Upto 2014
WK Lees,NZ,Pace,20 Jun 1979,Manchester,England,1979,WorldCup,ICC,1,0,0,0,0,17,11,413,720,13,413,720,13,11,16,31.76923076923077,3.4416666666666664,>30,<6 rpo,ENG,Away,Upto 2014
WK Lees,NZ,Pace,20 Jun 1983,Nottingham,England,1983,WorldCup,ICC,1,0,0,0,0,12,7,335,475,9,335,475,9,7,11,37.22222222222222,4.231578947368421,>30,<6 rpo,ENG,Away,Upto 2014
WK Lees,NZ,Pace,9 Jun 1979,Nottingham,England,1979,WorldCup,ICC,1,0,0,0,0,14,9,271,501,9,271,501,9,9,13,30.11111111111111,3.245508982035928,>30,<6 rpo,ENG,Away,Upto 2014
WK Lees,NZ,Pace,9 Jun 1983,The Oval,England,1983,WorldCup,ICC,1,0,0,0,0,15,11,470,642,12,470,642,12,11,14,39.166666666666664,4.392523364485982,>30,<6 rpo,ENG,Away,Upto 2014
WK McCallan,IRE,Spin,13 Apr 2007,Bridgetown,West Indies,2007,WorldCup,ICC,1,1,5,6,0,10,3,21,60,2,16,54,2,2,9,8.0,1.7777777777777777,<=30,<6 rpo,WI,Away,Upto 2014
